date,open,high,low,close,volume,ma50,ma200
2026-01-14 14:25:00,5.34,5.35,5.33,5.34,3759200,5.4134,
2026-01-14 14:30:00,5.35,5.35,5.33,5.34,2368600,5.4112,
2026-01-14 14:35:00,5.34,5.35,5.33,5.33,1243000,5.4088,
2026-01-14 14:40:00,5.34,5.34,5.33,5.34,1021300,5.4066,
2026-01-14 14:45:00,5.34,5.34,5.28,5.29,15990800,5.4036,
2026-01-14 14:50:00,5.29,5.3,5.27,5.27,10168300,5.400399999999999,
2026-01-14 14:55:00,5.28,5.29,5.27,5.28,5090500,5.3974,
2026-01-14 15:00:00,5.27,5.29,5.27,5.27,3450400,5.3942,
2026-01-15 09:35:00,5.29,5.3,5.27,5.29,4974800,5.391199999999999,
2026-01-15 09:40:00,5.29,5.29,5.26,5.26,6616700,5.3876,
2026-01-15 09:45:00,5.27,5.28,5.26,5.27,2586900,5.384600000000001,
2026-01-15 09:50:00,5.27,5.28,5.26,5.27,1268700,5.3814,
2026-01-15 09:55:00,5.27,5.27,5.26,5.27,861900,5.3782000000000005,
2026-01-15 10:00:00,5.26,5.28,5.26,5.27,1349700,5.3748000000000005,
2026-01-15 10:05:00,5.27,5.27,5.26,5.26,834900,5.3713999999999995,
2026-01-15 10:10:00,5.26,5.27,5.26,5.27,859200,5.368199999999999,
2026-01-15 10:15:00,5.26,5.27,5.26,5.27,1229600,5.365,
2026-01-15 10:20:00,5.27,5.27,5.26,5.26,1012000,5.361599999999999,
2026-01-15 10:25:00,5.26,5.27,5.26,5.27,1624200,5.358199999999999,
2026-01-15 10:30:00,5.26,5.27,5.26,5.26,755400,5.354799999999999,5.4126
2026-01-15 10:35:00,5.27,5.27,5.25,5.25,2196800,5.3512,5.41175
2026-01-15 10:40:00,5.25,5.26,5.25,5.25,532200,5.3476,5.41085
2026-01-15 10:45:00,5.25,5.26,5.25,5.26,483800,5.3442,5.41005
2026-01-15 10:50:00,5.25,5.26,5.25,5.25,533200,5.340599999999999,5.4091499999999995
2026-01-15 10:55:00,5.25,5.26,5.25,5.26,818900,5.3372,5.4083
2026-01-15 11:00:00,5.25,5.26,5.25,5.25,364200,5.333600000000001,5.4074
2026-01-15 11:05:00,5.25,5.26,5.25,5.25,841100,5.33,5.406549999999999
2026-01-15 11:10:00,5.26,5.26,5.25,5.26,492400,5.3264,5.4056999999999995
2026-01-15 11:15:00,5.25,5.26,5.25,5.25,796900,5.3228,5.4048
2026-01-15 11:20:00,5.25,5.26,5.25,5.25,262400,5.319,5.40395
2026-01-15 11:25:00,5.25,5.26,5.24,5.24,2304600,5.3152,5.403
2026-01-15 11:30:00,5.24,5.25,5.24,5.25,363900,5.3114,5.402100000000001
2026-01-15 13:05:00,5.25,5.25,5.24,5.25,928400,5.307800000000001,5.40125
2026-01-15 13:10:00,5.25,5.26,5.24,5.25,1058700,5.304000000000001,5.400399999999999
2026-01-15 13:15:00,5.25,5.26,5.25,5.26,287500,5.3014,5.39955
